time,p,q,r,phi,theta,psi,delta1,delta2,delta3,delta4
585,-2.89238e-06,0.000869904,-0.000545111,0.0988535,0.204371,-0.00162919,1.78308e-06,4.3139e-06,0.000207771,0.000229058
585.1,8.78918e-06,0.000831914,-0.000525958,0.0988445,0.204461,-0.00167504,6.64473e-06,-4.04443e-05,0.000192362,0.00026326
585.2,2.05325e-05,0.00079324,-0.000506329,0.098837,0.204547,-0.00171931,1.14268e-05,-8.60437e-05,0.000176768,0.000298042
585.3,3.23224e-05,0.000753917,-0.000486244,0.098831,0.204628,-0.00176195,1.61213e-05,-0.000132443,0.000161008,0.000333372
585.4,4.41434e-05,0.000713979,-0.000465721,0.0988265,0.204706,-0.00180293,2.072e-05,-0.000179601,0.000145099,0.000369219
585.5,5.59802e-05,0.000673462,-0.000444781,0.0988235,0.20478,-0.00184221,2.5215e-05,-0.000227474,0.000129062,0.000405552
585.6,6.78173e-05,0.000632403,-0.000423441,0.098822,0.204849,-0.00187975,2.95982e-05,-0.000276021,0.000112914,0.000442339
585.7,7.96391e-05,0.000590838,-0.000401723,0.0988221,0.204914,-0.00191552,3.38617e-05,-0.000325196,9.66739e-05,0.000479546
585.8,9.143e-05,0.000548804,-0.000379648,0.0988238,0.204974,-0.00194949,3.79976e-05,-0.000374958,8.03619e-05,0.000517142
585.9,0.000103174,0.000506338,-0.000357234,0.098827,0.205031,-0.00198162,4.19982e-05,-0.000425259,6.39966e-05,0.000555094
586,0.000114857,0.000463478,-0.000334505,0.0988317,0.205082,-0.00201189,4.58557e-05,-0.000476057,4.75975e-05,0.000593367
586.1,0.000126462,0.000420262,-0.000311481,0.098838,0.205129,-0.00204026,4.95626e-05,-0.000527305,3.11839e-05,0.000631928
586.2,0.000137973,0.000376728,-0.000288183,0.0988458,0.205172,-0.00206672,5.31115e-05,-0.000578958,1.47751e-05,0.000670744
586.3,0.000149376,0.000332915,-0.000264635,0.0988552,0.20521,-0.00209124,5.64948e-05,-0.00063097,-1.60949e-06,0.000709781
586.4,0.000160656,0.000288861,-0.000240856,0.0988661,0.205244,-0.0021138,5.97056e-05,-0.000683294,-1.79504e-05,0.000749004
586.5,0.000171795,0.000244605,-0.000216871,0.0988785,0.205272,-0.00213437,6.27366e-05,-0.000735885,-3.42283e-05,0.000788379
586.6,0.000182781,0.000200186,-0.000192701,0.0988925,0.205296,-0.00215294,6.55811e-05,-0.000788695,-5.04239e-05,0.000827872
586.7,0.000193598,0.000155644,-0.000168369,0.0989079,0.205316,-0.0021695,6.82323e-05,-0.000841677,-6.65178e-05,0.000867449
586.8,0.00020423,0.000111017,-0.000143898,0.0989248,0.205331,-0.00218403,7.06836e-05,-0.000894785,-8.24911e-05,0.000907075
586.9,0.000214663,6.63442e-05,-0.00011931,0.0989432,0.205341,-0.00219651,7.29288e-05,-0.000947972,-9.83247e-05,0.000946715
587,0.000224884,2.16653e-05,-9.46287e-05,0.0989631,0.205346,-0.00220694,7.49616e-05,-0.00100119,-0.000114,0.000986336
587.1,0.000234877,-2.29808e-05,-6.98769e-05,0.0989844,0.205347,-0.0022153,7.67762e-05,-0.00105439,-0.000129497,0.0010259
587.2,0.000244628,-6.7555e-05,-4.50778e-05,0.0990071,0.205343,-0.0022216,7.83668e-05,-0.00110753,-0.000144799,0.00106538
587.3,0.000254125,-0.000112018,-2.02544e-05,0.0990311,0.205335,-0.00222583,7.97279e-05,-0.00116057,-0.000159887,0.00110474
587.4,0.000263353,-0.000156332,4.57019e-06,0.0990566,0.205321,-0.00222798,8.08544e-05,-0.00121344,-0.000174742,0.00114394
587.5,0.000272299,-0.000200458,2.93729e-05,0.0990833,0.205303,-0.00222806,8.17413e-05,-0.00126612,-0.000189348,0.00118295
587.6,0.000280951,-0.000244357,5.41306e-05,0.0991114,0.205281,-0.00222606,8.23838e-05,-0.00131854,-0.000203685,0.00122173
587.7,0.000289296,-0.00028799,7.88205e-05,0.0991408,0.205254,-0.002222,8.27774e-05,-0.00137068,-0.000217738,0.00126026
587.8,0.000297321,-0.000331322,0.000103419,0.0991713,0.205222,-0.00221587,8.2918e-05,-0.00142247,-0.000231489,0.0012985
587.9,0.000305016,-0.000374312,0.000127905,0.0992031,0.205186,-0.00220768,8.28017e-05,-0.00147388,-0.000244922,0.00133641
588,0.000312368,-0.000416925,0.000152254,0.0992361,0.205145,-0.00219745,8.24249e-05,-0.00152485,-0.00025802,0.00137397
588.1,0.000319367,-0.000459124,0.000176444,0.0992702,0.2051,-0.00218517,8.17843e-05,-0.00157536,-0.000270768,0.00141114
588.2,0.000326002,-0.000500871,0.000200453,0.0993053,0.20505,-0.00217088,8.08768e-05,-0.00162534,-0.000283149,0.00144789
588.3,0.000332262,-0.000542131,0.000224258,0.0993416,0.204996,-0.00215458,7.96999e-05,-0.00167476,-0.00029515,0.00148419
588.4,0.000338139,-0.000582869,0.000247838,0.0993788,0.204938,-0.00213629,7.8251e-05,-0.00172358,-0.000306755,0.00152001
588.5,0.000343622,-0.000623049,0.000271172,0.099417,0.204875,-0.00211603,7.65283e-05,-0.00177175,-0.00031795,0.00155532
588.6,0.000348703,-0.000662636,0.000294236,0.0994562,0.204808,-0.00209381,7.45299e-05,-0.00181923,-0.000328721,0.00159008
588.7,0.000353373,-0.000701597,0.000317011,0.0994962,0.204738,-0.00206967,7.22544e-05,-0.00186598,-0.000339056,0.00162427
588.8,0.000357625,-0.000739898,0.000339475,0.099537,0.204663,-0.00204363,6.97009e-05,-0.00191195,-0.000348941,0.00165787
588.9,0.000361451,-0.000777507,0.000361607,0.0995786,0.204584,-0.0020157,6.68687e-05,-0.00195712,-0.000358364,0.00169083
589,0.000364844,-0.000814391,0.000383388,0.099621,0.204501,-0.00198593,6.37573e-05,-0.00200144,-0.000367314,0.00172313
589.1,0.000367797,-0.000850519,0.000404798,0.0996641,0.204414,-0.00195434,6.03667e-05,-0.00204487,-0.00037578,0.00175475
589.2,0.000370306,-0.00088586,0.000425816,0.0997077,0.204323,-0.00192096,5.66974e-05,-0.00208738,-0.00038375,0.00178566
589.3,0.000372364,-0.000920383,0.000446425,0.099752,0.204229,-0.00188583,5.27499e-05,-0.00212893,-0.000391215,0.00181583
589.4,0.000373967,-0.000954061,0.000466604,0.0997968,0.204131,-0.00184897,4.85255e-05,-0.00216947,-0.000398165,0.00184525
589.5,0.00037511,-0.000986863,0.000486335,0.099842,0.20403,-0.00181044,4.40254e-05,-0.00220899,-0.000404592,0.00187387
589.6,0.00037579,-0.00101876,0.000505602,0.0998877,0.203925,-0.00177025,3.92515e-05,-0.00224744,-0.000410487,0.00190168
589.7,0.000376004,-0.00104973,0.000524385,0.0999338,0.203817,-0.00172846,3.42058e-05,-0.0022848,-0.000415843,0.00192866
589.8,0.000375749,-0.00107975,0.000542669,0.0999801,0.203706,-0.0016851,2.88909e-05,-0.00232102,-0.000420652,0.00195478
589.9,0.000375023,-0.00110878,0.000560436,0.100027,0.203592,-0.00164022,2.33097e-05,-0.00235608,-0.000424909,0.00198003
590,0.000373824,-0.00113681,0.000577671,0.100074,0.203474,-0.00159386,1.74653e-05,-0.00238996,-0.000428607,0.00200437
590.1,0.000372153,-0.00116381,0.000594359,0.100121,0.203354,-0.00154606,1.13614e-05,-0.00242261,-0.000431741,0.0020278
590.2,0.000370008,-0.00118976,0.000610483,0.100168,0.203231,-0.00149687,5.00172e-06,-0.00245402,-0.000434308,0.00205029
590.3,0.00036739,-0.00121463,0.00062603,0.100215,0.203105,-0.00144634,-1.60932e-06,-0.00248416,-0.000436303,0.00207182
590.4,0.000364299,-0.00123842,0.000640986,0.100262,0.202977,-0.00139452,-8.46711e-06,-0.002513,-0.000437723,0.00209238
590.5,0.000360738,-0.00126109,0.000655338,0.100309,0.202846,-0.00134145,-1.55667e-05,-0.00254052,-0.000438565,0.00211195
590.6,0.000356709,-0.00128263,0.000669072,0.100355,0.202713,-0.00128719,-2.29028e-05,-0.00256669,-0.000438829,0.00213051
590.7,0.000352213,-0.00130302,0.000682177,0.100402,0.202577,-0.00123179,-3.04696e-05,-0.0025915,-0.000438512,0.00214805
590.8,0.000347255,-0.00132224,0.000694641,0.100448,0.20244,-0.0011753,-3.82613e-05,-0.00261492,-0.000437615,0.00216455
590.9,0.000341837,-0.00134029,0.000706453,0.100494,0.2023,-0.00111778,-4.62715e-05,-0.00263693,-0.000436137,0.00218001
591,0.000335965,-0.00135714,0.000717603,0.10054,0.202159,-0.00105928,-5.44936e-05,-0.00265753,-0.00043408,0.0021944
591.1,0.000329643,-0.00137278,0.000728081,0.100585,0.202016,-0.000999851,-6.29206e-05,-0.00267668,-0.000431445,0.00220773
591.2,0.000322877,-0.00138719,0.000737879,0.10063,0.201871,-0.000939559,-7.15451e-05,-0.00269438,-0.000428234,0.00221997
591.3,0.000315673,-0.00140038,0.000746987,0.100674,0.201725,-0.000878456,-8.03598e-05,-0.0027106,-0.000424451,0.00223112
591.4,0.000308037,-0.00141233,0.000755398,0.100718,0.201578,-0.000816602,-8.93565e-05,-0.00272535,-0.000420098,0.00224118
591.5,0.000299977,-0.00142302,0.000763105,0.100761,0.201429,-0.000754053,-9.85273e-05,-0.0027386,-0.000415181,0.00225012
591.6,0.000291501,-0.00143245,0.000770101,0.100803,0.201279,-0.00069087,-0.000107864,-0.00275036,-0.000409704,0.00225795
591.7,0.000282615,-0.00144062,0.000776381,0.100844,0.201128,-0.000627112,-0.000117357,-0.00276059,-0.000403673,0.00226467
591.8,0.000273331,-0.00144752,0.000781939,0.100885,0.200977,-0.000562838,-0.000126998,-0.00276931,-0.000397093,0.00227026
591.9,0.000263655,-0.00145314,0.000786772,0.100925,0.200825,-0.000498109,-0.000136777,-0.00277651,-0.000389972,0.00227472
592,0.0002536,-0.00145748,0.000790875,0.100963,0.200672,-0.000432986,-0.000146686,-0.00278217,-0.000382318,0.00227806
592.1,0.000243173,-0.00146054,0.000794245,0.101001,0.200519,-0.00036753,-0.000156714,-0.0027863,-0.000374137,0.00228026
592.2,0.000232388,-0.00146231,0.00079688,0.101038,0.200365,-0.000301801,-0.000166851,-0.0027889,-0.00036544,0.00228134
592.3,0.000221253,-0.0014628,0.000798779,0.101074,0.200212,-0.000235862,-0.000177087,-0.00278996,-0.000356235,0.00228128
592.4,0.000209782,-0.00146201,0.000799939,0.101109,0.200058,-0.000169774,-0.000187413,-0.00278948,-0.000346533,0.00228009
592.5,0.000197986,-0.00145994,0.000800362,0.101142,0.199905,-0.000103598,-0.000197816,-0.00278748,-0.000336343,0.00227778
592.6,0.000185878,-0.0014566,0.000800047,0.101175,0.199752,-3.73954e-05,-0.000208287,-0.00278394,-0.000325677,0.00227435
592.7,0.000173471,-0.00145198,0.000798996,0.101206,0.199599,2.87716e-05,-0.000218814,-0.00277888,-0.000314547,0.0022698
592.8,0.000160778,-0.0014461,0.00079721,0.101236,0.199447,9.48419e-05,-0.000229387,-0.0027723,-0.000302964,0.00226413
592.9,0.000147812,-0.00143895,0.000794691,0.101264,0.199295,0.000160754,-0.000239995,-0.00276421,-0.000290942,0.00225736
593,0.000134589,-0.00143056,0.000791443,0.101291,0.199144,0.000226448,-0.000250625,-0.00275462,-0.000278493,0.00224948
593.1,0.000121122,-0.00142092,0.00078747,0.101317,0.198995,0.000291862,-0.000261266,-0.00274354,-0.000265631,0.00224052
593.2,0.000107426,-0.00141004,0.000782775,0.101341,0.198846,0.000356937,-0.000271907,-0.00273098,-0.00025237,0.00223047
593.3,9.35165e-05,-0.00139795,0.000777365,0.101364,0.198698,0.000421611,-0.000282536,-0.00271695,-0.000238726,0.00221936
593.4,7.94087e-05,-0.00138465,0.000771244,0.101385,0.198552,0.000485826,-0.000293141,-0.00270146,-0.000224713,0.00220718
593.5,6.51183e-05,-0.00137014,0.00076442,0.101405,0.198407,0.000549524,-0.000303711,-0.00268454,-0.000210346,0.00219395
593.6,5.06613e-05,-0.00135446,0.000756899,0.101423,0.198264,0.000612644,-0.000314233,-0.0026662,-0.000195642,0.00217968
593.7,3.60539e-05,-0.00133761,0.000748689,0.10144,0.198122,0.00067513,-0.000324695,-0.00264645,-0.000180617,0.0021644
593.8,2.13126e-05,-0.00131961,0.000739798,0.101455,0.197983,0.000736925,-0.000335086,-0.00262532,-0.000165288,0.0021481
593.9,6.454e-06,-0.00130047,0.000730235,0.101468,0.197845,0.000797971,-0.000345394,-0.00260283,-0.000149671,0.00213082
594,-8.50498e-06,-0.00128022,0.000720011,0.10148,0.197709,0.000858213,-0.000355606,-0.00257899,-0.000133784,0.00211256
594.1,-2.35473e-05,-0.00125887,0.000709135,0.10149,0.197576,0.000917597,-0.00036571,-0.00255383,-0.000117645,0.00209334
594.2,-3.86558e-05,-0.00123644,0.000697617,0.101498,0.197444,0.000976068,-0.000375695,-0.00252738,-0.000101273,0.00207317
594.3,-5.38132e-05,-0.00121296,0.00068547,0.101505,0.197316,0.00103357,-0.000385549,-0.00249965,-8.4684e-05,0.00205209
594.4,-6.9002e-05,-0.00118845,0.000672704,0.10151,0.197189,0.00109006,-0.000395259,-0.00247068,-6.78981e-05,0.00203011
594.5,-8.42046e-05,-0.00116292,0.000659334,0.101513,0.197065,0.00114548,-0.000404814,-0.00244049,-5.09339e-05,0.00200724
594.6,-9.94034e-05,-0.00113641,0.000645371,0.101515,0.196945,0.00119978,-0.000414203,-0.00240911,-3.38102e-05,0.00198351
594.7,-0.000114581,-0.00110893,0.000630829,0.101514,0.196826,0.00125291,-0.000423413,-0.00237657,-1.65463e-05,0.00195894
594.8,-0.000129719,-0.00108051,0.000615723,0.101512,0.196711,0.00130482,-0.000432433,-0.00234289,8.38426e-07,0.00193355
594.9,-0.0001448,-0.00105119,0.000600066,0.101509,0.196599,0.00135548,-0.000441252,-0.00230812,1.83244e-05,0.00190737
595,-0.000159807,-0.00102098,0.000583875,0.101503,0.19649,0.00140482,-0.000449858,-0.00227228,3.5892e-05,0.00188042
595.1,-0.000174722,-0.000989912,0.000567164,0.101496,0.196384,0.00145281,-0.000458241,-0.0022354,5.35214e-05,0.00185273
595.2,-0.000189526,-0.000958016,0.00054995,0.101486,0.196281,0.00149941,-0.000466389,-0.00219752,7.11927e-05,0.00182431
595.3,-0.000204204,-0.000925321,0.000532248,0.101476,0.196182,0.00154456,-0.000474292,-0.00215868,8.88861e-05,0.0017952
595.4,-0.000218736,-0.000891856,0.000514077,0.101463,0.196087,0.00158824,-0.000481939,-0.0021189,0.000106582,0.00176542
595.5,-0.000233105,-0.000857652,0.000495454,0.101449,0.195994,0.00163041,-0.000489319,-0.00207823,0.000124259,0.001735
595.6,-0.000247295,-0.000822738,0.000476395,0.101432,0.195906,0.00167102,-0.000496423,-0.0020367,0.000141899,0.00170397
595.7,-0.000261288,-0.000787148,0.000456919,0.101415,0.195821,0.00171004,-0.000503241,-0.00199435,0.000159481,0.00167235
595.8,-0.000275068,-0.000750913,0.000437046,0.101395,0.19574,0.00174744,-0.000509763,-0.00195122,0.000176985,0.00164017
595.9,-0.000288617,-0.000714065,0.000416792,0.101374,0.195663,0.00178318,-0.00051598,-0.00190735,0.000194392,0.00160746
596,-0.000301919,-0.000676638,0.000396179,0.101351,0.19559,0.00181724,-0.000521882,-0.00186277,0.000211681,0.00157424
596.1,-0.000314957,-0.000638665,0.000375225,0.101326,0.19552,0.00184957,-0.000527461,-0.00181753,0.000228834,0.00154056
596.2,-0.000327716,-0.00060018,0.000353949,0.1013,0.195455,0.00188016,-0.000532707,-0.00177167,0.00024583,0.00150644
596.3,-0.00034018,-0.000561219,0.000332373,0.101272,0.195394,0.00190898,-0.000537614,-0.00172522,0.000262651,0.0014719
596.4,-0.000352333,-0.000521814,0.000310516,0.101243,0.195337,0.001936,-0.000542173,-0.00167824,0.000279276,0.00143699
596.5,-0.000364159,-0.000482003,0.000288399,0.101212,0.195284,0.0019612,-0.000546375,-0.00163076,0.000295688,0.00140172
596.6,-0.000375645,-0.000441819,0.000266043,0.10118,0.195235,0.00198456,-0.000550215,-0.00158283,0.000311868,0.00136614
596.7,-0.000386775,-0.0004013,0.000243468,0.101146,0.19519,0.00200605,-0.000553685,-0.00153448,0.000327796,0.00133027
596.8,-0.000397535,-0.00036048,0.000220696,0.10111,0.19515,0.00202567,-0.000556778,-0.00148577,0.000343455,0.00129414
596.9,-0.000407911,-0.000319396,0.000197748,0.101073,0.195114,0.00204339,-0.000559489,-0.00143674,0.000358827,0.00125779
597,-0.00041789,-0.000278084,0.000174646,0.101035,0.195083,0.0020592,-0.00056181,-0.00138742,0.000373895,0.00122125
597.1,-0.000427458,-0.000236582,0.00015141,0.100996,0.195055,0.00207309,-0.000563738,-0.00133786,0.00038864,0.00118454
597.2,-0.000436603,-0.000194925,0.000128064,0.100955,0.195032,0.00208504,-0.000565266,-0.00128812,0.000403046,0.00114771
597.3,-0.000445313,-0.00015315,0.000104628,0.100913,0.195014,0.00209505,-0.000566391,-0.00123822,0.000417096,0.00111079
597.4,-0.000453576,-0.000111295,8.11242e-05,0.100869,0.195,0.00210312,-0.000567107,-0.00118822,0.000430775,0.00107379
597.5,-0.00046138,-6.9395e-05,5.75747e-05,0.100825,0.19499,0.00210922,-0.000567412,-0.00113816,0.000444065,0.00103677
597.6,-0.000468715,-2.74882e-05,3.40012e-05,0.100779,0.194985,0.00211337,-0.0005673,-0.00108809,0.000456953,0.00099975
597.7,-0.00047557,1.43891e-05,1.04256e-05,0.100732,0.194984,0.00211555,-0.000566771,-0.00103805,0.000469422,0.00096276
597.8,-0.000481935,5.62002e-05,-1.31303e-05,0.100684,0.194988,0.00211578,-0.00056582,-0.000988074,0.000481458,0.000925835
597.9,-0.000487801,9.79084e-05,-3.66446e-05,0.100635,0.194996,0.00211404,-0.000564446,-0.000938219,0.000493048,0.000889007
598,-0.000493159,0.000139477,-6.00956e-05,0.100586,0.195008,0.00211035,-0.000562646,-0.000888526,0.000504177,0.000852307
598.1,-0.000498001,0.000180871,-8.34617e-05,0.100535,0.195024,0.00210471,-0.000560421,-0.000839038,0.000514833,0.000815768
598.2,-0.000502319,0.000222053,-0.000106721,0.100484,0.195045,0.00209713,-0.000557768,-0.000789799,0.000525002,0.00077942
598.3,-0.000506106,0.000262987,-0.000129853,0.100431,0.195071,0.00208761,-0.000554688,-0.000740851,0.000534673,0.000743295
598.4,-0.000509355,0.000303639,-0.000152836,0.100378,0.1951,0.00207617,-0.000551181,-0.000692238,0.000543834,0.000707423
598.5,-0.000512059,0.000343972,-0.000175648,0.100325,0.195134,0.00206282,-0.000547246,-0.000644003,0.000552475,0.000671837
598.6,-0.000514215,0.000383952,-0.000198269,0.10027,0.195172,0.00204757,-0.000542886,-0.000596187,0.000560584,0.000636565
598.7,-0.000515815,0.000423544,-0.000220677,0.100216,0.195215,0.00203045,-0.000538101,-0.000548832,0.000568151,0.000601639
598.8,-0.000516857,0.000462714,-0.000242854,0.10016,0.195261,0.00201146,-0.000532894,-0.00050198,0.000575168,0.000567088
598.9,-0.000517337,0.000501428,-0.000264777,0.100104,0.195312,0.00199063,-0.000527266,-0.000455672,0.000581626,0.000532941
599,-0.000517251,0.000539653,-0.000286428,0.100048,0.195366,0.00196797,-0.000521221,-0.000409947,0.000587516,0.000499228
599.1,-0.000516597,0.000577355,-0.000307786,0.0999919,0.195425,0.00194352,-0.000514762,-0.000364846,0.000592832,0.000465977
599.2,-0.000515373,0.000614504,-0.000328832,0.0999352,0.195487,0.0019173,-0.000507893,-0.000320407,0.000597565,0.000433217
599.3,-0.000513577,0.000651066,-0.000349547,0.0998783,0.195553,0.00188933,-0.000500617,-0.000276669,0.000601711,0.000400974
599.4,-0.00051121,0.000687011,-0.000369912,0.0998213,0.195624,0.00185964,-0.00049294,-0.000233669,0.000605263,0.000369277
599.5,-0.000508271,0.000722307,-0.000389908,0.0997642,0.195697,0.00182826,-0.000484867,-0.000191446,0.000608216,0.000338152
599.6,-0.000504761,0.000756925,-0.000409518,0.0997072,0.195775,0.00179522,-0.000476403,-0.000150034,0.000610566,0.000307626
599.7,-0.000500681,0.000790836,-0.000428723,0.0996501,0.195856,0.00176055,-0.000467554,-0.000109471,0.00061231,0.000277723
599.8,-0.000496032,0.00082401,-0.000447507,0.0995932,0.195941,0.00172429,-0.000458327,-6.97894e-05,0.000613444,0.000248469
599.9,-0.000490819,0.000856419,-0.000465853,0.0995365,0.196029,0.00168648,-0.000448729,-3.10245e-05,0.000613966,0.000219889
600,-0.000485042,0.000888036,-0.000483743,0.0994801,0.196121,0.00164715,-0.000438766,6.79107e-06,0.000613873,0.000192006
600.1,-0.000478707,0.000918835,-0.000501162,0.0994239,0.196215,0.00160633,-0.000428447,4.3625e-05,0.000613166,0.000164843
600.2,-0.000471818,0.000948789,-0.000518095,0.0993682,0.196313,0.00156408,-0.00041778,7.9446e-05,0.000611844,0.000138424
600.3,-0.00046438,0.000977873,-0.000534526,0.0993128,0.196414,0.00152042,-0.000406774,0.000114224,0.000609907,0.000112769
600.4,-0.000456398,0.00100606,-0.000550441,0.099258,0.196519,0.0014754,-0.000395436,0.000147929,0.000607356,8.79012e-05
600.5,-0.000447879,0.00103334,-0.000565825,0.0992038,0.196625,0.00142908,-0.000383778,0.000180533,0.000604192,6.38395e-05
600.6,-0.000438829,0.00105967,-0.000580666,0.0991501,0.196735,0.00138148,-0.000371808,0.000212009,0.000600419,4.06041e-05
600.7,-0.000429257,0.00108504,-0.000594949,0.0990972,0.196848,0.00133265,-0.000359537,0.000242331,0.000596038,1.82142e-05
600.8,-0.000419169,0.00110943,-0.000608662,0.099045,0.196963,0.00128266,-0.000346976,0.000271472,0.000591054,-3.31212e-06
600.9,-0.000408575,0.00113281,-0.000621794,0.0989936,0.197081,0.00123153,-0.000334134,0.00029941,0.000585471,-2.39573e-05
601,-0.000397485,0.00115517,-0.000634333,0.098943,0.197201,0.00117932,-0.000321024,0.00032612,0.000579293,-4.37047e-05
601.1,-0.000385907,0.0011765,-0.000646268,0.0988934,0.197323,0.00112609,-0.000307658,0.000351582,0.000572527,-6.25383e-05
601.2,-0.000373852,0.00119676,-0.000657588,0.0988448,0.197448,0.00107187,-0.000294046,0.000375773,0.000565178,-8.04431e-05
601.3,-0.000361332,0.00121595,-0.000668285,0.0987972,0.197574,0.00101673,-0.000280202,0.000398676,0.000557254,-9.74049e-05
601.4,-0.000348357,0.00123405,-0.000678348,0.0987508,0.197703,0.000960717,-0.000266138,0.00042027,0.000548762,-0.00011341
601.5,-0.000334941,0.00125105,-0.00068777,0.0987054,0.197833,0.000903884,-0.000251866,0.000440539,0.00053971,-0.000128446
601.6,-0.000321094,0.00126693,-0.000696543,0.0986613,0.197965,0.000846285,-0.000237401,0.000459467,0.000530107,-0.000142502
